entity_id,state,last_changed
sensor.mainesp_roomtemp,22.1875,2026-02-21T17:03:19.088Z
sensor.mainesp_roomtemp,22.25,2026-02-21T17:03:49.092Z
sensor.mainesp_roomtemp,22.1875,2026-02-21T17:04:19.098Z
sensor.mainesp_roomtemp,22.125,2026-02-21T17:05:19.098Z
sensor.mainesp_roomtemp,22.0625,2026-02-21T17:06:49.103Z
sensor.mainesp_roomtemp,22.0,2026-02-21T17:08:49.111Z
sensor.mainesp_roomtemp,22.0625,2026-02-21T17:09:49.121Z
sensor.mainesp_roomtemp,22.0,2026-02-21T17:10:19.118Z
sensor.mainesp_roomtemp,22.0625,2026-02-21T17:10:49.120Z
sensor.mainesp_roomtemp,22.0,2026-02-21T17:12:19.127Z
sensor.mainesp_roomtemp,22.0625,2026-02-21T17:12:49.126Z
sensor.mainesp_roomtemp,22.0,2026-02-21T17:14:19.137Z
sensor.mainesp_roomtemp,21.9375,2026-02-21T17:15:19.140Z
sensor.mainesp_roomtemp,21.8125,2026-02-21T17:15:49.136Z
sensor.mainesp_roomtemp,21.875,2026-02-21T17:16:49.151Z
sensor.mainesp_roomtemp,21.75,2026-02-21T17:17:19.153Z
sensor.mainesp_roomtemp,21.6875,2026-02-21T17:17:49.150Z
sensor.mainesp_roomtemp,21.75,2026-02-21T17:18:49.158Z
sensor.mainesp_roomtemp,21.8125,2026-02-21T17:19:19.157Z
sensor.mainesp_roomtemp,21.875,2026-02-21T17:21:19.171Z
sensor.mainesp_roomtemp,21.9375,2026-02-21T17:21:49.173Z
sensor.mainesp_roomtemp,22.0,2026-02-21T17:22:49.169Z
sensor.mainesp_roomtemp,21.9375,2026-02-21T17:24:19.180Z
sensor.mainesp_roomtemp,21.875,2026-02-21T17:24:49.183Z
sensor.mainesp_roomtemp,21.8125,2026-02-21T17:25:49.188Z
sensor.mainesp_roomtemp,21.875,2026-02-21T17:27:19.201Z
sensor.mainesp_roomtemp,21.9375,2026-02-21T17:27:49.202Z
sensor.mainesp_roomtemp,22.0,2026-02-21T17:29:19.204Z
sensor.mainesp_roomtemp,22.0625,2026-02-21T17:29:49.210Z
